<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
ROSN,D,20170519,000000,307.2000000,309.5000000,303.5500000,306.1000000
ROSN,D,20170522,000000,307.0000000,309.0000000,305.0000000,307.3000000
ROSN,D,20170523,000000,307.4000000,312.5000000,305.2500000,312.4000000
ROSN,D,20170524,000000,312.6000000,313.8500000,305.1500000,307.0000000
ROSN,D,20170525,000000,307.6000000,309.0000000,304.2500000,306.4000000
ROSN,D,20170526,000000,305.1500000,305.6500000,300.8500000,304.0000000
ROSN,D,20170529,000000,303.7000000,307.5000000,303.7000000,307.2500000
ROSN,D,20170530,000000,307.2500000,309.8000000,305.0000000,305.0000000
ROSN,D,20170531,000000,305.2500000,306.2000000,300.0000000,301.5500000
ROSN,D,20170601,000000,301.7500000,304.7500000,298.6000000,301.4500000
ROSN,D,20170602,000000,300.8000000,301.9500000,296.8000000,301.0000000
ROSN,D,20170605,000000,301.6500000,305.0000000,300.2500000,305.0000000
ROSN,D,20170606,000000,304.8000000,305.7500000,300.5000000,302.5500000
ROSN,D,20170607,000000,302.9000000,310.8000000,302.5000000,308.0000000
ROSN,D,20170608,000000,307.6500000,308.9000000,300.8500000,307.5000000
ROSN,D,20170609,000000,306.0000000,307.4000000,302.5000000,306.0000000
ROSN,D,20170613,000000,305.5000000,312.2500000,303.3000000,312.1500000
ROSN,D,20170614,000000,311.3500000,314.7500000,304.1000000,304.3000000
ROSN,D,20170615,000000,303.3500000,304.8000000,291.0000000,301.6000000
ROSN,D,20170616,000000,302.0000000,308.8000000,300.9500000,306.5000000
ROSN,D,20170619,000000,307.1000000,312.0000000,305.9000000,311.0000000
ROSN,D,20170620,000000,311.2000000,316.0000000,308.6000000,316.0000000
ROSN,D,20170621,000000,316.8500000,321.0000000,315.6000000,318.4000000
ROSN,D,20170622,000000,317.4500000,319.5500000,312.7000000,319.0000000
ROSN,D,20170623,000000,317.7500000,322.7000000,317.5000000,322.0000000
ROSN,D,20170626,000000,322.6000000,323.6000000,317.1500000,321.0000000
ROSN,D,20170627,000000,320.7000000,328.1000000,317.2500000,327.3000000
ROSN,D,20170628,000000,326.0500000,333.3000000,324.0500000,332.4000000
ROSN,D,20170629,000000,332.5500000,338.0000000,332.0000000,333.0000000
ROSN,D,20170630,000000,327.4000000,333.6500000,323.0000000,323.0000000
ROSN,D,20170703,000000,325.9000000,330.8000000,323.0000000,329.4000000
ROSN,D,20170704,000000,330.5000000,332.7500000,328.1000000,332.4000000
ROSN,D,20170705,000000,331.9000000,333.5500000,326.7000000,327.2000000
ROSN,D,20170706,000000,328.1000000,330.4000000,320.5500000,324.5000000
ROSN,D,20170707,000000,322.0500000,323.9000000,317.5000000,317.8000000
ROSN,D,20170710,000000,317.7000000,321.0500000,315.9500000,320.5000000
ROSN,D,20170711,000000,320.9000000,323.0000000,316.6500000,319.6000000
ROSN,D,20170712,000000,320.7500000,325.6500000,319.0500000,320.5500000
ROSN,D,20170713,000000,320.8000000,321.5500000,316.7500000,318.0000000
ROSN,D,20170714,000000,318.4000000,319.5500000,316.6000000,318.0000000
ROSN,D,20170717,000000,319.0000000,319.8500000,310.7500000,315.9000000
ROSN,D,20170718,000000,315.5000000,317.7000000,312.7500000,315.1000000
ROSN,D,20170719,000000,314.2500000,318.5000000,313.8000000,318.5000000
ROSN,D,20170720,000000,319.0000000,322.5000000,317.0000000,317.8500000
ROSN,D,20170721,000000,317.1000000,318.2500000,314.0500000,317.4000000
ROSN,D,20170724,000000,317.3500000,317.4000000,311.4000000,313.3000000
ROSN,D,20170725,000000,313.7000000,315.6000000,312.1500000,314.1500000
ROSN,D,20170726,000000,315.7000000,318.0000000,309.9500000,310.0000000
ROSN,D,20170727,000000,311.0000000,312.5000000,309.5000000,310.0000000
ROSN,D,20170728,000000,309.7500000,310.0000000,303.3500000,305.9000000
ROSN,D,20170731,000000,307.4500000,312.0000000,304.9500000,311.3000000
ROSN,D,20170801,000000,312.1000000,319.9500000,312.0500000,316.1000000
ROSN,D,20170802,000000,316.9000000,322.3000000,314.6000000,322.0000000
ROSN,D,20170803,000000,321.7500000,323.8500000,316.2500000,317.0000000
ROSN,D,20170804,000000,317.0000000,322.5500000,314.3500000,316.0000000
ROSN,D,20170807,000000,317.0000000,318.3500000,314.8500000,316.2500000
ROSN,D,20170808,000000,316.4500000,317.1500000,313.6500000,315.0000000
ROSN,D,20170809,000000,314.3500000,315.3000000,309.1500000,309.2500000
ROSN,D,20170810,000000,310.5000000,311.4000000,304.8000000,305.0000000
ROSN,D,20170811,000000,303.5000000,305.3500000,301.5500000,303.9500000
ROSN,D,20170814,000000,305.3000000,306.7000000,303.6000000,305.0000000
ROSN,D,20170815,000000,305.0000000,306.0500000,302.0000000,304.9000000
ROSN,D,20170816,000000,305.4500000,306.8000000,300.8500000,302.0500000
ROSN,D,20170817,000000,301.6500000,308.0500000,300.4500000,301.7500000
ROSN,D,20170818,000000,300.9000000,302.6000000,299.0000000,300.0500000
ROSN,D,20170821,000000,301.1000000,302.0000000,299.0500000,301.1000000
ROSN,D,20170822,000000,301.5000000,303.6000000,300.2500000,300.9500000
ROSN,D,20170823,000000,300.8500000,303.7500000,297.9000000,303.2000000
ROSN,D,20170824,000000,303.3500000,304.3000000,299.5500000,301.0000000
ROSN,D,20170825,000000,301.0000000,303.2500000,300.5500000,301.5000000
ROSN,D,20170828,000000,301.5000000,301.7500000,299.4500000,300.9500000
ROSN,D,20170829,000000,300.9500000,301.0000000,298.1500000,301.0000000
ROSN,D,20170830,000000,301.0500000,307.4000000,300.4000000,307.0000000
ROSN,D,20170831,000000,306.2000000,310.2000000,303.5000000,304.0000000
ROSN,D,20170901,000000,304.9500000,307.4500000,302.5500000,304.1000000
ROSN,D,20170904,000000,303.0000000,304.8500000,301.3500000,302.6000000
ROSN,D,20170905,000000,304.0000000,305.2000000,299.6500000,302.8500000
ROSN,D,20170906,000000,301.8000000,303.1000000,300.2500000,303.0000000
ROSN,D,20170907,000000,303.3000000,307.9500000,302.8000000,306.0000000
ROSN,D,20170908,000000,306.2000000,317.7500000,306.2000000,314.9500000
ROSN,D,20170911,000000,317.0000000,317.5500000,313.7000000,314.2000000
ROSN,D,20170912,000000,314.7000000,315.6000000,310.5000000,314.6000000
ROSN,D,20170913,000000,315.0000000,319.9000000,314.1500000,314.7500000
ROSN,D,20170914,000000,314.1000000,320.7000000,314.0000000,319.3000000
ROSN,D,20170915,000000,319.2500000,321.6000000,317.5000000,319.7000000
ROSN,D,20170918,000000,320.0000000,321.1500000,315.4500000,318.0000000
ROSN,D,20170919,000000,317.7500000,318.0000000,312.4500000,313.0000000
ROSN,D,20170920,000000,313.3500000,315.3500000,311.3000000,315.0000000
ROSN,D,20170921,000000,315.0000000,319.4000000,314.6000000,316.7000000
ROSN,D,20170922,000000,316.6500000,318.0000000,314.3000000,316.7000000
ROSN,D,20170925,000000,316.5500000,322.3000000,315.2500000,321.5500000
ROSN,D,20170926,000000,322.5000000,327.2500000,322.4500000,323.4500000
ROSN,D,20170927,000000,323.9000000,325.7500000,321.6500000,324.5000000
ROSN,D,20170928,000000,324.5000000,325.7500000,321.6000000,321.9000000
ROSN,D,20170929,000000,321.6500000,323.3500000,318.9500000,318.9500000
ROSN,D,20171002,000000,319.1500000,321.0000000,314.1000000,315.0000000
ROSN,D,20171003,000000,316.0000000,317.0000000,314.8000000,316.1500000
ROSN,D,20171004,000000,316.1000000,318.8000000,315.5000000,318.3000000
ROSN,D,20171005,000000,318.5000000,319.9500000,316.3000000,319.9500000
ROSN,D,20171006,000000,320.0000000,321.4500000,319.1500000,320.6000000
ROSN,D,20171009,000000,318.2500000,320.4000000,318.0000000,319.1000000
ROSN,D,20171010,000000,319.4500000,320.1000000,317.2500000,319.3000000
ROSN,D,20171011,000000,319.1000000,322.6000000,319.0500000,320.5000000
ROSN,D,20171012,000000,321.4000000,321.6000000,317.8500000,319.1500000
ROSN,D,20171013,000000,319.1500000,321.5000000,318.1000000,320.0000000
ROSN,D,20171016,000000,320.3000000,324.8500000,319.6000000,324.8500000
ROSN,D,20171017,000000,324.6000000,330.1500000,323.0000000,328.0000000
ROSN,D,20171018,000000,327.9000000,328.4000000,325.5000000,326.1000000
ROSN,D,20171019,000000,326.0000000,327.0000000,320.1000000,321.5500000
ROSN,D,20171020,000000,321.5500000,322.8000000,319.0000000,321.8000000
ROSN,D,20171023,000000,321.9500000,323.5500000,316.1500000,316.5000000
ROSN,D,20171024,000000,316.0000000,320.0000000,315.1500000,316.8000000
ROSN,D,20171025,000000,318.6000000,318.8500000,312.5500000,312.7000000
ROSN,D,20171026,000000,313.0500000,314.2500000,310.1500000,311.1500000
ROSN,D,20171027,000000,312.0000000,322.0000000,312.0000000,322.0000000
ROSN,D,20171030,000000,322.9000000,323.7000000,319.5000000,321.0000000
ROSN,D,20171031,000000,321.0500000,323.5500000,318.7000000,318.7000000
ROSN,D,20171101,000000,320.0000000,324.7500000,319.1000000,323.1000000
ROSN,D,20171102,000000,323.1000000,323.1000000,317.1000000,318.5000000
ROSN,D,20171103,000000,319.3000000,323.5000000,317.5000000,317.8000000
ROSN,D,20171107,000000,323.2000000,331.4000000,322.5000000,329.9500000
ROSN,D,20171108,000000,328.9500000,334.5000000,327.6500000,333.0500000
ROSN,D,20171109,000000,333.0000000,336.9000000,330.5000000,336.9000000
ROSN,D,20171110,000000,336.6000000,336.7000000,329.0500000,329.3500000
ROSN,D,20171113,000000,330.2500000,331.5500000,325.0000000,325.0000000
ROSN,D,20171114,000000,324.8000000,327.0000000,309.5000000,314.3000000
ROSN,D,20171115,000000,313.7500000,314.1000000,301.3000000,302.2000000
ROSN,D,20171116,000000,302.8000000,307.2500000,298.6500000,303.5000000
ROSN,D,20171117,000000,303.5500000,306.8500000,300.7000000,300.7000000
ROSN,D,20171120,000000,301.9500000,305.5500000,299.5000000,300.0500000
ROSN,D,20171121,000000,301.4500000,303.9000000,297.2500000,299.8000000
ROSN,D,20171122,000000,300.8000000,302.4500000,299.5500000,302.0000000
ROSN,D,20171123,000000,302.5500000,304.2500000,300.5000000,302.3000000
ROSN,D,20171124,000000,302.1500000,304.7000000,301.7500000,303.8000000
ROSN,D,20171127,000000,303.8000000,304.2000000,297.6000000,299.9000000
ROSN,D,20171128,000000,299.7500000,301.9000000,298.5000000,301.3000000
ROSN,D,20171129,000000,301.4500000,302.9500000,293.4000000,294.4500000
ROSN,D,20171130,000000,294.4500000,294.5000000,287.0000000,293.6000000
ROSN,D,20171201,000000,293.1000000,293.3500000,287.1000000,292.0000000
ROSN,D,20171204,000000,290.5000000,292.7500000,286.0000000,292.7000000
ROSN,D,20171205,000000,292.0500000,293.9000000,287.6500000,293.4000000
ROSN,D,20171206,000000,292.8000000,292.9500000,289.6500000,292.4000000
ROSN,D,20171207,000000,291.7500000,294.3000000,289.2500000,292.5000000
ROSN,D,20171208,000000,292.6000000,294.8500000,291.1500000,293.7500000
ROSN,D,20171211,000000,294.2000000,299.7000000,294.0500000,297.5500000
ROSN,D,20171212,000000,298.1500000,303.2000000,296.4500000,303.1000000
ROSN,D,20171213,000000,303.0000000,304.5500000,295.0000000,298.8500000
ROSN,D,20171214,000000,298.0500000,300.7000000,294.2500000,300.7000000
ROSN,D,20171215,000000,300.0000000,301.5000000,296.4000000,299.6500000
ROSN,D,20171218,000000,299.5500000,303.6500000,296.1500000,296.5000000
ROSN,D,20171219,000000,296.5000000,297.6500000,292.4500000,293.6500000
ROSN,D,20171220,000000,294.8500000,295.3500000,290.2500000,293.3000000
ROSN,D,20171221,000000,293.7500000,294.8500000,291.2000000,293.8000000
ROSN,D,20171222,000000,294.7000000,295.3000000,292.8000000,293.7500000
ROSN,D,20171225,000000,294.2000000,298.8000000,294.2000000,298.0000000
ROSN,D,20171226,000000,298.8500000,298.8500000,294.5500000,296.5500000
ROSN,D,20171227,000000,297.0000000,297.9500000,293.3500000,295.4500000
ROSN,D,20171228,000000,294.9500000,295.4500000,288.5500000,289.8500000
ROSN,D,20171229,000000,289.8500000,292.5000000,287.0000000,291.5000000
ROSN,D,20180103,000000,292.1500000,297.9500000,292.1500000,297.9500000
ROSN,D,20180104,000000,299.0000000,308.2500000,297.6000000,307.0000000
ROSN,D,20180105,000000,307.0000000,313.6500000,304.6500000,311.9500000
ROSN,D,20180109,000000,312.5500000,316.2500000,311.1500000,315.1000000
ROSN,D,20180110,000000,316.1000000,319.8500000,312.0000000,317.7500000
ROSN,D,20180111,000000,318.2000000,325.0000000,316.0500000,325.0000000
ROSN,D,20180112,000000,325.5000000,326.9500000,318.5500000,324.3500000
ROSN,D,20180115,000000,325.0000000,326.7000000,318.7500000,319.9500000
ROSN,D,20180116,000000,320.0000000,321.4500000,314.0000000,317.5000000
ROSN,D,20180117,000000,315.9500000,326.5000000,312.9500000,326.5000000
ROSN,D,20180118,000000,326.8500000,333.3500000,325.0500000,333.1000000
ROSN,D,20180119,000000,332.7500000,332.9500000,326.6500000,328.0000000
ROSN,D,20180122,000000,328.0000000,332.9500000,324.4000000,332.9500000
ROSN,D,20180123,000000,333.5500000,336.4000000,329.2000000,335.0000000
ROSN,D,20180124,000000,334.9500000,345.8500000,331.6000000,344.5000000
ROSN,D,20180125,000000,347.9000000,359.3000000,343.5000000,351.5000000
ROSN,D,20180126,000000,350.0000000,356.8500000,346.3000000,351.8000000
ROSN,D,20180129,000000,353.0000000,356.8000000,346.3500000,346.3500000
ROSN,D,20180130,000000,344.0500000,352.8500000,341.5000000,342.1000000
ROSN,D,20180131,000000,341.8000000,347.4500000,338.5000000,343.2000000
ROSN,D,20180201,000000,345.0000000,353.0000000,344.5500000,344.9500000
ROSN,D,20180202,000000,346.1500000,349.0000000,337.2500000,339.9000000
ROSN,D,20180205,000000,336.0000000,340.4500000,332.0000000,338.3000000
ROSN,D,20180206,000000,332.0500000,337.2500000,328.3500000,330.0000000
ROSN,D,20180207,000000,332.4500000,338.3000000,332.4000000,336.0000000
ROSN,D,20180208,000000,333.0000000,335.4000000,326.6000000,326.6500000
ROSN,D,20180209,000000,323.5000000,329.5000000,320.3500000,324.5500000
ROSN,D,20180212,000000,328.2000000,332.6500000,324.7000000,325.3000000
ROSN,D,20180213,000000,326.1500000,328.0500000,323.5000000,325.4000000
ROSN,D,20180214,000000,326.5000000,326.9500000,322.7500000,326.0000000
ROSN,D,20180215,000000,328.5500000,333.8000000,324.3000000,324.3000000
ROSN,D,20180216,000000,326.6500000,328.2500000,323.1000000,324.2000000
ROSN,D,20180219,000000,325.4000000,327.8000000,322.0500000,324.0000000
ROSN,D,20180220,000000,323.9000000,325.3500000,320.5500000,322.0000000
ROSN,D,20180221,000000,321.6000000,333.5000000,319.5000000,333.5000000
ROSN,D,20180222,000000,331.5000000,338.0000000,329.0500000,337.3000000
