<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,D,20170525,000000,122.3200000,122.4700000,120.7500000,121.6100000
GAZP,D,20170526,000000,121.4000000,122.2000000,120.5400000,122.2000000
GAZP,D,20170529,000000,122.4100000,123.8300000,122.1100000,123.1100000
GAZP,D,20170530,000000,122.7200000,122.9100000,121.7900000,122.1000000
GAZP,D,20170531,000000,122.2500000,122.7800000,119.4000000,120.2800000
GAZP,D,20170601,000000,120.2900000,120.9800000,117.2400000,118.0000000
GAZP,D,20170602,000000,117.8000000,119.6900000,116.5500000,119.6900000
GAZP,D,20170605,000000,119.5900000,120.9900000,118.5500000,119.0000000
GAZP,D,20170606,000000,119.0900000,120.2400000,118.6600000,119.0500000
GAZP,D,20170607,000000,119.3300000,121.4400000,118.8500000,118.9200000
GAZP,D,20170608,000000,119.1900000,120.1100000,117.8200000,119.3000000
GAZP,D,20170609,000000,119.3200000,120.5000000,118.9500000,120.5000000
GAZP,D,20170613,000000,120.2900000,120.3800000,118.1500000,118.1500000
GAZP,D,20170614,000000,118.2600000,118.5400000,115.1000000,115.3500000
GAZP,D,20170615,000000,115.2500000,115.7500000,111.4600000,115.4900000
GAZP,D,20170616,000000,115.8100000,117.2500000,114.6000000,116.0200000
GAZP,D,20170619,000000,116.0000000,117.4500000,115.7900000,117.3300000
GAZP,D,20170620,000000,117.5100000,119.0000000,116.5600000,117.4400000
GAZP,D,20170621,000000,117.5000000,118.3200000,116.8400000,117.9700000
GAZP,D,20170622,000000,117.7800000,119.7800000,116.8600000,119.5500000
GAZP,D,20170623,000000,119.5200000,120.0900000,118.6600000,119.1000000
GAZP,D,20170626,000000,119.5000000,119.9700000,118.2600000,118.6700000
GAZP,D,20170627,000000,118.4000000,119.7500000,118.0200000,119.3500000
GAZP,D,20170628,000000,118.7200000,119.7000000,118.1900000,119.7000000
GAZP,D,20170629,000000,120.1800000,120.8800000,118.8000000,119.1600000
GAZP,D,20170630,000000,118.9500000,120.2200000,118.1800000,118.4900000
GAZP,D,20170703,000000,119.1700000,119.9300000,118.7500000,119.8600000
GAZP,D,20170704,000000,120.0000000,123.2900000,119.7200000,122.7300000
GAZP,D,20170705,000000,122.9500000,123.7500000,122.3200000,122.7000000
GAZP,D,20170706,000000,122.8200000,123.6500000,121.4400000,122.6800000
GAZP,D,20170707,000000,122.1900000,123.0000000,121.4000000,123.0000000
GAZP,D,20170710,000000,123.2600000,124.6200000,123.0300000,124.2500000
GAZP,D,20170711,000000,124.3800000,124.9400000,123.8500000,124.7800000
GAZP,D,20170712,000000,125.0100000,125.3000000,124.1900000,124.8700000
GAZP,D,20170713,000000,124.7900000,125.8900000,124.6600000,125.5500000
GAZP,D,20170714,000000,125.6700000,126.3500000,125.0000000,125.0000000
GAZP,D,20170717,000000,125.3900000,125.7000000,124.3000000,125.1400000
GAZP,D,20170718,000000,125.0900000,125.7500000,124.4900000,124.4900000
GAZP,D,20170719,000000,118.4400000,120.1100000,118.1100000,120.1100000
GAZP,D,20170720,000000,120.2900000,121.2700000,119.8100000,120.6000000
GAZP,D,20170721,000000,120.2100000,120.2600000,118.6500000,118.9500000
GAZP,D,20170724,000000,118.5400000,119.4000000,117.9200000,119.1700000
GAZP,D,20170725,000000,119.1600000,119.7000000,117.6700000,118.4000000
GAZP,D,20170726,000000,118.3500000,119.1200000,118.2500000,119.0000000
GAZP,D,20170727,000000,119.1200000,119.3500000,117.8300000,118.6800000
GAZP,D,20170728,000000,118.1600000,118.1800000,115.4100000,116.9000000
GAZP,D,20170731,000000,116.7100000,118.1800000,115.0800000,116.1000000
GAZP,D,20170801,000000,116.8300000,118.6500000,116.8200000,117.9900000
GAZP,D,20170802,000000,118.0000000,119.0900000,117.9000000,119.0900000
GAZP,D,20170803,000000,119.1300000,119.9900000,118.8500000,119.5800000
GAZP,D,20170804,000000,119.3400000,119.8800000,118.6800000,119.4500000
GAZP,D,20170807,000000,119.3200000,120.3800000,118.9000000,119.5000000
GAZP,D,20170808,000000,119.4700000,119.8900000,119.2500000,119.6700000
GAZP,D,20170809,000000,119.3900000,119.4600000,118.0200000,118.6800000
GAZP,D,20170810,000000,118.7100000,119.4000000,118.0300000,118.0500000
GAZP,D,20170811,000000,117.5600000,117.8500000,116.3400000,116.9300000
GAZP,D,20170814,000000,117.1800000,117.9900000,117.1500000,117.4000000
GAZP,D,20170815,000000,117.1200000,117.7000000,116.5100000,117.5900000
GAZP,D,20170816,000000,117.8000000,117.8700000,116.6300000,116.7500000
GAZP,D,20170817,000000,116.7200000,116.9500000,115.9200000,116.2200000
GAZP,D,20170818,000000,115.8500000,116.0900000,115.1500000,116.0000000
GAZP,D,20170821,000000,116.1000000,116.4700000,115.3900000,115.9200000
GAZP,D,20170822,000000,115.9900000,116.7300000,115.6800000,116.0000000
GAZP,D,20170823,000000,116.0900000,116.2700000,115.0700000,115.7500000
GAZP,D,20170824,000000,115.7700000,116.8900000,115.4200000,116.5600000
GAZP,D,20170825,000000,116.8200000,118.0000000,116.5600000,117.8500000
GAZP,D,20170828,000000,117.7900000,118.7500000,117.5400000,118.7500000
GAZP,D,20170829,000000,118.5000000,118.6300000,116.5000000,118.3000000
GAZP,D,20170830,000000,118.4000000,118.9000000,116.8800000,118.2000000
GAZP,D,20170831,000000,117.9500000,119.2100000,117.3500000,117.9700000
GAZP,D,20170901,000000,118.0200000,118.2600000,117.0400000,117.4000000
GAZP,D,20170904,000000,117.0300000,117.6500000,116.5600000,117.0000000
GAZP,D,20170905,000000,117.5500000,117.8900000,115.9000000,116.0000000
GAZP,D,20170906,000000,116.0000000,117.5800000,115.6600000,117.1400000
GAZP,D,20170907,000000,117.6100000,119.0300000,117.3800000,117.9500000
GAZP,D,20170908,000000,118.2000000,120.4500000,118.1600000,120.3400000
GAZP,D,20170911,000000,120.8100000,121.9400000,119.6300000,121.0000000
GAZP,D,20170912,000000,121.2200000,122.0000000,120.1600000,121.9900000
GAZP,D,20170913,000000,121.9900000,124.3800000,121.9900000,123.5500000
GAZP,D,20170914,000000,123.5700000,124.1900000,122.7900000,123.3300000
GAZP,D,20170915,000000,122.8900000,123.0000000,121.5900000,122.5000000
GAZP,D,20170918,000000,122.5000000,123.3500000,122.0700000,122.7200000
GAZP,D,20170919,000000,122.7200000,122.8000000,121.0500000,121.7500000
GAZP,D,20170920,000000,121.8800000,122.4300000,121.5200000,122.2500000
GAZP,D,20170921,000000,122.1100000,123.2000000,121.6100000,122.3400000
GAZP,D,20170922,000000,122.3600000,122.4600000,121.3000000,121.9500000
GAZP,D,20170925,000000,121.9800000,123.6000000,121.9000000,123.0300000
GAZP,D,20170926,000000,123.2700000,124.1900000,122.8400000,123.0300000
GAZP,D,20170927,000000,123.1800000,123.6800000,122.4600000,123.3600000
GAZP,D,20170928,000000,123.2800000,123.6200000,122.1100000,122.5000000
GAZP,D,20170929,000000,122.5000000,122.8100000,121.7000000,122.2000000
GAZP,D,20171002,000000,122.2900000,122.4400000,121.4000000,121.9000000
GAZP,D,20171003,000000,121.8100000,122.1100000,120.4700000,120.7800000
GAZP,D,20171004,000000,120.6800000,121.9500000,119.7000000,121.7600000
GAZP,D,20171005,000000,121.7900000,123.9700000,121.5100000,123.5000000
GAZP,D,20171006,000000,123.5400000,124.4800000,123.2700000,123.4700000
GAZP,D,20171009,000000,123.7000000,124.9000000,123.4100000,124.8100000
GAZP,D,20171010,000000,125.0000000,125.3300000,124.1700000,124.4400000
GAZP,D,20171011,000000,124.5400000,126.0000000,124.3800000,126.0000000
GAZP,D,20171012,000000,126.0400000,126.7900000,125.4500000,125.9300000
GAZP,D,20171013,000000,126.0000000,127.3900000,125.8000000,126.8600000
GAZP,D,20171016,000000,127.1100000,127.8000000,126.6800000,127.1700000
GAZP,D,20171017,000000,127.0500000,127.2000000,125.0500000,125.1500000
GAZP,D,20171018,000000,125.4400000,127.0900000,125.2600000,126.7000000
GAZP,D,20171019,000000,126.7800000,127.3900000,125.1700000,125.5000000
GAZP,D,20171020,000000,125.8100000,127.0500000,125.6000000,126.7000000
GAZP,D,20171023,000000,127.0600000,127.4700000,126.3700000,126.8000000
GAZP,D,20171024,000000,126.8900000,126.9700000,125.6100000,126.0200000
GAZP,D,20171025,000000,126.5500000,126.7500000,124.2800000,125.0000000
GAZP,D,20171026,000000,124.9900000,125.3900000,124.0700000,124.2000000
GAZP,D,20171027,000000,124.5700000,125.9400000,123.6400000,125.9400000
GAZP,D,20171030,000000,125.9600000,126.9300000,125.5300000,125.9800000
GAZP,D,20171031,000000,126.1200000,126.6000000,125.5700000,125.9000000
GAZP,D,20171101,000000,126.3400000,126.8900000,125.9700000,126.5000000
GAZP,D,20171102,000000,125.8800000,126.0000000,124.8700000,125.6700000
GAZP,D,20171103,000000,125.7100000,126.8400000,125.7100000,125.9000000
GAZP,D,20171107,000000,127.0600000,132.5500000,127.0500000,132.2800000
GAZP,D,20171108,000000,132.1000000,133.9400000,131.5800000,132.3000000
GAZP,D,20171109,000000,132.3100000,132.8200000,131.1400000,131.5000000
GAZP,D,20171110,000000,131.0500000,133.8400000,130.5100000,132.5000000
GAZP,D,20171113,000000,132.6400000,134.1800000,131.7100000,133.3200000
GAZP,D,20171114,000000,133.0700000,134.2800000,132.3500000,132.9300000
GAZP,D,20171115,000000,132.0100000,132.7900000,131.2100000,131.2100000
GAZP,D,20171116,000000,131.7900000,132.7000000,127.7400000,129.2000000
GAZP,D,20171117,000000,129.6500000,130.8700000,129.0600000,129.6500000
GAZP,D,20171120,000000,129.8000000,130.4900000,128.6300000,129.9600000
GAZP,D,20171121,000000,130.4500000,133.0500000,130.3500000,132.4900000
GAZP,D,20171122,000000,133.0100000,133.6500000,132.2000000,132.5700000
GAZP,D,20171123,000000,132.5000000,133.1000000,131.3000000,131.6000000
GAZP,D,20171124,000000,131.5600000,134.1900000,131.3100000,133.5700000
GAZP,D,20171127,000000,133.6100000,135.1900000,132.8000000,133.5000000
GAZP,D,20171128,000000,133.2900000,135.1800000,132.5500000,135.1800000
GAZP,D,20171129,000000,134.8600000,134.8600000,132.9700000,133.5500000
GAZP,D,20171130,000000,133.0000000,134.3100000,132.0000000,132.1500000
GAZP,D,20171201,000000,132.4700000,133.3200000,131.7200000,133.0200000
GAZP,D,20171204,000000,133.0100000,134.0000000,131.9300000,133.7700000
GAZP,D,20171205,000000,133.4700000,133.9900000,132.7800000,133.6500000
GAZP,D,20171206,000000,133.3200000,134.2900000,132.9100000,134.0000000
GAZP,D,20171207,000000,133.6600000,133.8700000,132.8100000,133.0200000
GAZP,D,20171208,000000,133.4200000,133.9000000,132.0000000,132.6000000
GAZP,D,20171211,000000,132.3500000,134.6500000,132.3500000,134.6500000
GAZP,D,20171212,000000,134.6900000,135.6000000,133.6500000,135.5000000
GAZP,D,20171213,000000,135.1800000,136.4200000,134.6000000,135.5600000
GAZP,D,20171214,000000,135.4200000,136.2000000,134.9000000,135.9100000
GAZP,D,20171215,000000,135.7200000,136.1600000,135.0000000,135.5000000
GAZP,D,20171218,000000,135.6400000,136.3500000,132.9400000,134.2500000
GAZP,D,20171219,000000,134.1300000,134.7400000,133.5000000,133.9600000
GAZP,D,20171220,000000,133.9600000,134.3300000,132.3500000,132.5000000
GAZP,D,20171221,000000,133.0000000,133.4700000,130.2000000,131.7000000
GAZP,D,20171222,000000,132.1500000,133.4800000,131.0500000,132.4200000
GAZP,D,20171225,000000,132.7200000,133.1900000,131.8000000,131.9600000
GAZP,D,20171226,000000,132.2300000,132.4400000,129.6200000,131.2000000
GAZP,D,20171227,000000,131.2900000,132.2300000,130.4500000,130.9900000
GAZP,D,20171228,000000,130.8800000,131.2000000,129.8100000,130.5300000
GAZP,D,20171229,000000,130.4200000,130.9300000,128.8600000,130.5000000
GAZP,D,20180103,000000,131.0300000,132.2000000,130.6300000,132.2000000
GAZP,D,20180104,000000,132.5000000,136.2000000,132.3000000,135.8900000
GAZP,D,20180105,000000,135.8000000,137.1200000,135.0800000,137.1200000
GAZP,D,20180109,000000,138.0000000,141.3500000,137.6000000,140.0000000
GAZP,D,20180110,000000,140.4900000,143.4300000,139.5800000,143.4300000
GAZP,D,20180111,000000,143.2300000,144.8000000,142.3100000,144.5800000
GAZP,D,20180112,000000,144.2100000,144.5400000,141.6400000,143.9900000
GAZP,D,20180115,000000,144.3300000,145.5000000,142.6000000,142.9900000
GAZP,D,20180116,000000,143.1600000,145.3500000,141.8900000,145.2900000
GAZP,D,20180117,000000,144.5100000,149.2000000,143.3100000,148.7000000
GAZP,D,20180118,000000,148.7900000,150.3500000,148.1300000,150.3500000
GAZP,D,20180119,000000,149.9400000,151.0000000,148.4000000,149.1300000
GAZP,D,20180122,000000,149.0900000,150.3000000,148.8500000,150.3000000
GAZP,D,20180123,000000,150.8000000,151.6500000,147.7100000,148.8000000
GAZP,D,20180124,000000,148.5100000,149.7000000,146.6000000,149.7000000
GAZP,D,20180125,000000,150.0200000,151.3900000,149.2700000,149.8000000
GAZP,D,20180126,000000,149.4000000,149.5500000,146.0100000,147.1900000
GAZP,D,20180129,000000,146.7700000,147.2900000,144.1500000,144.7500000
GAZP,D,20180130,000000,144.0000000,146.4300000,142.3700000,143.5000000
GAZP,D,20180131,000000,142.9800000,144.5000000,141.8000000,143.3600000
GAZP,D,20180201,000000,143.4300000,146.1700000,143.1300000,145.3900000
GAZP,D,20180202,000000,145.6800000,146.7800000,142.8800000,144.0000000
GAZP,D,20180205,000000,142.8700000,145.2000000,142.3000000,144.5300000
GAZP,D,20180206,000000,141.7300000,142.8200000,140.4000000,141.5900000
GAZP,D,20180207,000000,142.4500000,143.3900000,141.0000000,141.0000000
GAZP,D,20180208,000000,140.4700000,140.8500000,137.1400000,137.2000000
GAZP,D,20180209,000000,135.9900000,136.7000000,132.8000000,135.5600000
GAZP,D,20180212,000000,136.8700000,138.1000000,136.0300000,137.3000000
GAZP,D,20180213,000000,138.0000000,140.1000000,137.4500000,139.8500000
GAZP,D,20180214,000000,140.0300000,140.5700000,137.0200000,138.8900000
GAZP,D,20180215,000000,139.7900000,140.9900000,137.0600000,137.0600000
GAZP,D,20180216,000000,137.8500000,139.4900000,136.7700000,137.0600000
GAZP,D,20180219,000000,137.3600000,138.7000000,137.1300000,138.3100000
GAZP,D,20180220,000000,138.7800000,144.2900000,138.7800000,141.3200000
GAZP,D,20180221,000000,140.9000000,144.0000000,140.5300000,144.0000000
GAZP,D,20180222,000000,143.4300000,145.9700000,142.6300000,145.9700000
